history:UCC_Compressor_Data/Element 2 Outlet Temperature_CMP1
01-Jan-15 12:00 AM GMT  to  25-Aug-15 4:09 PM BST

Timestamp,Trend Flags,Status,Value (°C)
"22-Aug-15 5:00:00 PM BST","{ }","{ok}","107.5 °C"
"22-Aug-15 5:05:00 PM BST","{ }","{ok}","50.3 °C"
"22-Aug-15 5:10:00 PM BST","{ }","{ok}","62.4 °C"
"22-Aug-15 5:15:00 PM BST","{ }","{ok}","44.6 °C"
"22-Aug-15 5:20:00 PM BST","{ }","{ok}","40.8 °C"
"22-Aug-15 5:25:00 PM BST","{ }","{ok}","38.2 °C"
"22-Aug-15 5:30:00 PM BST","{ }","{ok}","98.0 °C"
"22-Aug-15 5:35:00 PM BST","{ }","{ok}","87.8 °C"
"22-Aug-15 5:40:00 PM BST","{ }","{ok}","54.1 °C"
"22-Aug-15 5:45:00 PM BST","{ }","{ok}","47.1 °C"
"22-Aug-15 5:50:00 PM BST","{ }","{ok}","79.5 °C"
"22-Aug-15 5:55:00 PM BST","{ }","{ok}","113.2 °C"
"22-Aug-15 6:00:00 PM BST","{ }","{ok}","58.6 °C"
"22-Aug-15 6:05:00 PM BST","{ }","{ok}","49.7 °C"
"22-Aug-15 6:10:00 PM BST","{ }","{ok}","45.2 °C"
"22-Aug-15 6:15:00 PM BST","{ }","{ok}","61.1 °C"
"22-Aug-15 6:20:00 PM BST","{ }","{ok}","45.2 °C"
"22-Aug-15 6:25:00 PM BST","{ }","{ok}","41.4 °C"
"22-Aug-15 6:30:00 PM BST","{ }","{ok}","39.5 °C"
"22-Aug-15 6:35:00 PM BST","{ }","{ok}","37.6 °C"
"22-Aug-15 6:40:00 PM BST","{ }","{ok}","62.4 °C"
"22-Aug-15 6:45:00 PM BST","{ }","{ok}","42.0 °C"
"22-Aug-15 6:50:00 PM BST","{ }","{ok}","38.2 °C"
"22-Aug-15 6:55:00 PM BST","{ }","{ok}","36.9 °C"
"22-Aug-15 7:00:00 PM BST","{ }","{ok}","35.7 °C"
"22-Aug-15 7:05:00 PM BST","{ }","{ok}","35.0 °C"
"22-Aug-15 7:10:00 PM BST","{ }","{ok}","33.8 °C"
"22-Aug-15 7:15:00 PM BST","{ }","{ok}","33.1 °C"
"22-Aug-15 7:20:00 PM BST","{ }","{ok}","33.1 °C"
"22-Aug-15 7:25:00 PM BST","{ }","{ok}","32.5 °C"
"22-Aug-15 7:30:00 PM BST","{ }","{ok}","31.8 °C"
"22-Aug-15 7:35:00 PM BST","{ }","{ok}","31.8 °C"
"22-Aug-15 7:40:00 PM BST","{ }","{ok}","31.2 °C"
"22-Aug-15 7:45:00 PM BST","{ }","{ok}","31.2 °C"
"22-Aug-15 7:50:00 PM BST","{ }","{ok}","30.6 °C"
"22-Aug-15 7:55:00 PM BST","{ }","{ok}","30.6 °C"
"22-Aug-15 8:00:00 PM BST","{ }","{ok}","71.3 °C"
"22-Aug-15 8:05:00 PM BST","{ }","{ok}","107.5 °C"
"22-Aug-15 8:10:00 PM BST","{ }","{ok}","50.9 °C"
"22-Aug-15 8:15:00 PM BST","{ }","{ok}","42.7 °C"
"22-Aug-15 8:20:00 PM BST","{ }","{ok}","38.8 °C"
"22-Aug-15 8:25:00 PM BST","{ }","{ok}","36.9 °C"
"22-Aug-15 8:30:00 PM BST","{ }","{ok}","35.7 °C"
"22-Aug-15 8:35:00 PM BST","{ }","{ok}","68.7 °C"
"22-Aug-15 8:40:00 PM BST","{ }","{ok}","40.1 °C"
"22-Aug-15 8:45:00 PM BST","{ }","{ok}","35.7 °C"
"22-Aug-15 8:50:00 PM BST","{ }","{ok}","34.4 °C"
"22-Aug-15 8:55:00 PM BST","{ }","{ok}","33.1 °C"
"22-Aug-15 9:00:00 PM BST","{ }","{ok}","89.1 °C"
