history:UCC_Compressor_Data/Module Seconds_DRYER
26-Aug-15 12:00 AM BST  to  26-Aug-15 11:59 PM BST

Timestamp,Trend Flags,Status,Value (s)
"26-Aug-15 12:17:40 PM BST","{ }","{ok}","265867568.0 s"
"26-Aug-15 12:17:50 PM BST","{ }","{ok}","265867568.0 s"
"26-Aug-15 12:18:00 PM BST","{ }","{ok}","265867584.0 s"
"26-Aug-15 12:18:10 PM BST","{ }","{ok}","265867600.0 s"
"26-Aug-15 12:18:20 PM BST","{ }","{ok}","265867600.0 s"
"26-Aug-15 12:18:30 PM BST","{ }","{ok}","265867616.0 s"
"26-Aug-15 12:18:40 PM BST","{ }","{ok}","265867616.0 s"
"26-Aug-15 12:18:50 PM BST","{ }","{ok}","265867632.0 s"
"26-Aug-15 12:19:00 PM BST","{ }","{ok}","265867648.0 s"
"26-Aug-15 12:19:10 PM BST","{ }","{ok}","265867648.0 s"
"26-Aug-15 12:19:20 PM BST","{ }","{ok}","265867664.0 s"
"26-Aug-15 12:19:30 PM BST","{ }","{ok}","265867680.0 s"
"26-Aug-15 12:19:40 PM BST","{ }","{ok}","265867680.0 s"
"26-Aug-15 12:19:50 PM BST","{ }","{ok}","265867696.0 s"
"26-Aug-15 12:20:00 PM BST","{ }","{ok}","265867712.0 s"
"26-Aug-15 12:20:10 PM BST","{ }","{ok}","265867712.0 s"
"26-Aug-15 12:20:20 PM BST","{ }","{ok}","265867728.0 s"
"26-Aug-15 12:20:30 PM BST","{ }","{ok}","265867728.0 s"
"26-Aug-15 12:20:40 PM BST","{ }","{ok}","265867744.0 s"
"26-Aug-15 12:20:50 PM BST","{ }","{ok}","265867760.0 s"
"26-Aug-15 12:21:00 PM BST","{ }","{ok}","265867760.0 s"
"26-Aug-15 12:21:10 PM BST","{ }","{ok}","265867776.0 s"
"26-Aug-15 12:21:20 PM BST","{ }","{ok}","265867792.0 s"
"26-Aug-15 12:21:30 PM BST","{ }","{ok}","265867792.0 s"
"26-Aug-15 12:21:40 PM BST","{ }","{ok}","265867808.0 s"
"26-Aug-15 12:21:50 PM BST","{ }","{ok}","265867808.0 s"
"26-Aug-15 12:22:00 PM BST","{ }","{ok}","265867824.0 s"
"26-Aug-15 12:22:10 PM BST","{ }","{ok}","265867840.0 s"
"26-Aug-15 12:22:20 PM BST","{ }","{ok}","265867840.0 s"
"26-Aug-15 12:22:30 PM BST","{ }","{ok}","265867856.0 s"
"26-Aug-15 12:22:40 PM BST","{ }","{ok}","265867872.0 s"
"26-Aug-15 12:22:50 PM BST","{ }","{ok}","265867872.0 s"
"26-Aug-15 12:23:00 PM BST","{ }","{ok}","265867888.0 s"
"26-Aug-15 12:23:10 PM BST","{ }","{ok}","265867904.0 s"
"26-Aug-15 12:23:20 PM BST","{ }","{ok}","265867904.0 s"
"26-Aug-15 12:23:30 PM BST","{ }","{ok}","265867920.0 s"
"26-Aug-15 12:23:40 PM BST","{ }","{ok}","265867920.0 s"
"26-Aug-15 12:23:50 PM BST","{ }","{ok}","265867936.0 s"
"26-Aug-15 12:24:00 PM BST","{ }","{ok}","265867952.0 s"
"26-Aug-15 12:24:10 PM BST","{ }","{ok}","265867952.0 s"
"26-Aug-15 12:24:20 PM BST","{ }","{ok}","265867968.0 s"
"26-Aug-15 12:24:30 PM BST","{ }","{ok}","265867984.0 s"
"26-Aug-15 12:24:40 PM BST","{ }","{ok}","265867984.0 s"
"26-Aug-15 12:24:50 PM BST","{ }","{ok}","265868000.0 s"
"26-Aug-15 12:25:00 PM BST","{ }","{ok}","265868000.0 s"
"26-Aug-15 12:25:10 PM BST","{ }","{ok}","265868016.0 s"
"26-Aug-15 12:25:20 PM BST","{ }","{ok}","265868032.0 s"
"26-Aug-15 12:25:30 PM BST","{ }","{ok}","265868032.0 s"
"26-Aug-15 12:25:40 PM BST","{ }","{ok}","265868048.0 s"
"26-Aug-15 12:25:50 PM BST","{ }","{ok}","265868064.0 s"
"26-Aug-15 12:26:00 PM BST","{ }","{ok}","265868064.0 s"
"26-Aug-15 12:26:10 PM BST","{ }","{ok}","265868080.0 s"
"26-Aug-15 12:26:20 PM BST","{ }","{ok}","265868096.0 s"
"26-Aug-15 12:26:30 PM BST","{ }","{ok}","265868096.0 s"
"26-Aug-15 12:26:40 PM BST","{ }","{ok}","265868112.0 s"
"26-Aug-15 12:26:50 PM BST","{ }","{ok}","265868112.0 s"
"26-Aug-15 12:27:00 PM BST","{ }","{ok}","265868128.0 s"
"26-Aug-15 12:27:10 PM BST","{ }","{ok}","265868144.0 s"
"26-Aug-15 12:27:20 PM BST","{ }","{ok}","265868144.0 s"
"26-Aug-15 12:27:30 PM BST","{ }","{ok}","265868160.0 s"
"26-Aug-15 12:27:40 PM BST","{ }","{ok}","265868160.0 s"
"26-Aug-15 12:27:50 PM BST","{ }","{ok}","265868176.0 s"
"26-Aug-15 12:28:00 PM BST","{ }","{ok}","265868176.0 s"
"26-Aug-15 12:28:10 PM BST","{ }","{ok}","265868192.0 s"
"26-Aug-15 12:28:20 PM BST","{ }","{ok}","265868208.0 s"
"26-Aug-15 12:28:30 PM BST","{ }","{ok}","265868208.0 s"
"26-Aug-15 12:28:40 PM BST","{ }","{ok}","265868224.0 s"
"26-Aug-15 12:28:50 PM BST","{ }","{ok}","265868240.0 s"
"26-Aug-15 12:29:00 PM BST","{ }","{ok}","265868240.0 s"
"26-Aug-15 12:29:10 PM BST","{ }","{ok}","265868256.0 s"
"26-Aug-15 12:29:20 PM BST","{ }","{ok}","265868272.0 s"
"26-Aug-15 12:29:30 PM BST","{ }","{ok}","265868272.0 s"
"26-Aug-15 12:29:40 PM BST","{ }","{ok}","265868288.0 s"
"26-Aug-15 12:29:50 PM BST","{ }","{ok}","265868288.0 s"
"26-Aug-15 12:30:00 PM BST","{ }","{ok}","265868304.0 s"
"26-Aug-15 12:30:10 PM BST","{ }","{ok}","265868320.0 s"
"26-Aug-15 12:30:20 PM BST","{ }","{ok}","265868320.0 s"
"26-Aug-15 12:30:30 PM BST","{ }","{ok}","265868336.0 s"
