history:UCC_Compressor_Data/Dryer Inlet Temperature_DRYER
01-Jan-15 12:00 AM GMT  to  26-Aug-15 2:44 PM BST

Timestamp,Trend Flags,Status,Value (°C)
"26-Aug-15 12:15:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:15:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:15:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:15:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:15:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:16:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:16:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:16:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:16:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:16:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:16:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:17:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:17:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:17:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:17:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:17:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:17:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:18:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:18:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:18:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:18:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:18:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:18:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:19:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:19:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:19:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:19:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:19:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:19:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:20:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:20:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:20:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:20:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:20:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:20:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:21:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:21:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:21:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:21:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:21:40 PM BST","{ }","{ok}","19.8 °C"
