history:UCC_Compressor_Data/Element 1 Outlet Temperature_COMP2,,,
01-Jan-15 12:00 AM GMT  to  25-Aug-15 3:43 PM BST,,,
,,,
Timestamp,Trend Flags,Status,Value (°C)
22-Aug-15 12:15:00 PM BST,{ },{ok},112.6 °C
22-Aug-15 12:20:00 PM BST,{ },{ok},126.6 °C
22-Aug-15 12:25:00 PM BST,{ },{ok},120.9 °C
22-Aug-15 12:30:00 PM BST,{ },{ok},117.7 °C
22-Aug-15 12:35:00 PM BST,{ },{ok},125.3 °C
22-Aug-15 12:40:00 PM BST,{ },{ok},122.1 °C
22-Aug-15 12:45:00 PM BST,{ },{ok},121.5 °C
22-Aug-15 12:50:00 PM BST,{ },{ok},122.8 °C
22-Aug-15 12:55:00 PM BST,{ },{ok},119.0 °C
22-Aug-15 1:00:00 PM BST,{ },{ok},109.4 °C
22-Aug-15 1:05:00 PM BST,{ },{ok},143.8 °C
22-Aug-15 1:10:00 PM BST,{ },{ok},105.0 °C
22-Aug-15 1:15:00 PM BST,{ },{ok},130.4 °C
22-Aug-15 1:20:00 PM BST,{ },{ok},129.1 °C
22-Aug-15 1:25:00 PM BST,{ },{ok},125.3 °C
22-Aug-15 1:30:00 PM BST,{ },{ok},105.6 °C
22-Aug-15 1:35:00 PM BST,{ },{ok},123.4 °C
22-Aug-15 1:40:00 PM BST,{ },{ok},120.2 °C
22-Aug-15 1:45:00 PM BST,{ },{ok},124.0 °C
22-Aug-15 1:50:00 PM BST,{ },{ok},119.6 °C
22-Aug-15 1:55:00 PM BST,{ },{ok},126.6 °C
22-Aug-15 2:00:00 PM BST,{ },{ok},122.1 °C
22-Aug-15 2:05:00 PM BST,{ },{ok},138.7 °C
22-Aug-15 2:10:00 PM BST,{ },{ok},119.0 °C
22-Aug-15 2:15:00 PM BST,{ },{ok},134.9 °C
22-Aug-15 2:20:00 PM BST,{ },{ok},119.0 °C
22-Aug-15 2:25:00 PM BST,{ },{ok},99.9 °C
22-Aug-15 2:30:00 PM BST,{ },{ok},138.7 °C
22-Aug-15 2:35:00 PM BST,{ },{ok},129.1 °C
22-Aug-15 2:40:00 PM BST,{ },{ok},120.9 °C
22-Aug-15 2:45:00 PM BST,{ },{ok},140.6 °C
22-Aug-15 2:50:00 PM BST,{ },{ok},116.4 °C
22-Aug-15 2:55:00 PM BST,{ },{ok},101.2 °C
22-Aug-15 3:00:00 PM BST,{ },{ok},126.0 °C
22-Aug-15 3:05:00 PM BST,{ },{ok},120.9 °C
22-Aug-15 3:10:00 PM BST,{ },{ok},122.1 °C
22-Aug-15 3:15:00 PM BST,{ },{ok},140.6 °C
22-Aug-15 3:20:00 PM BST,{ },{ok},122.1 °C
22-Aug-15 3:25:00 PM BST,{ },{ok},120.2 °C
22-Aug-15 3:30:00 PM BST,{ },{ok},127.9 °C
22-Aug-15 3:35:00 PM BST,{ },{ok},120.2 °C
