history:UCC_Compressor_Data/Intercooler Pressure_COMP2,,,
01-Jan-15 12:00 AM GMT  to  25-Aug-15 3:43 PM BST,,,
,,,
Timestamp,Trend Flags,Status,Value (mbar)
23-Aug-15 10:00:00 AM BST,{ },{ok},-93.0 mbar
23-Aug-15 10:05:00 AM BST,{ },{ok},-100.0 mbar
23-Aug-15 10:10:00 AM BST,{ },{ok},-93.0 mbar
23-Aug-15 10:15:00 AM BST,{ },{ok},-100.0 mbar
23-Aug-15 10:20:00 AM BST,{ },{ok},-100.0 mbar
23-Aug-15 10:25:00 AM BST,{ },{ok},-107.0 mbar
23-Aug-15 10:30:00 AM BST,{ },{ok},2593.0 mbar
23-Aug-15 10:35:00 AM BST,{ },{ok},-100.0 mbar
23-Aug-15 10:40:00 AM BST,{ },{ok},-107.0 mbar
23-Aug-15 10:45:00 AM BST,{ },{ok},2541.0 mbar
23-Aug-15 10:50:00 AM BST,{ },{ok},-93.0 mbar
23-Aug-15 10:55:00 AM BST,{ },{ok},-100.0 mbar
23-Aug-15 11:00:00 AM BST,{ },{ok},2622.0 mbar
23-Aug-15 11:05:00 AM BST,{ },{ok},-93.0 mbar
23-Aug-15 11:10:00 AM BST,{ },{ok},-93.0 mbar
23-Aug-15 11:15:00 AM BST,{ },{ok},-93.0 mbar
23-Aug-15 11:20:00 AM BST,{ },{ok},-85.0 mbar
23-Aug-15 11:25:00 AM BST,{ },{ok},-100.0 mbar
23-Aug-15 11:30:00 AM BST,{ },{ok},-107.0 mbar
23-Aug-15 11:35:00 AM BST,{ },{ok},-93.0 mbar
23-Aug-15 11:40:00 AM BST,{ },{ok},2571.0 mbar
23-Aug-15 11:45:00 AM BST,{ },{ok},-107.0 mbar
23-Aug-15 11:50:00 AM BST,{ },{ok},-100.0 mbar
23-Aug-15 11:55:00 AM BST,{ },{ok},-100.0 mbar
23-Aug-15 12:00:00 PM BST,{ },{ok},-93.0 mbar
23-Aug-15 12:05:00 PM BST,{ },{ok},-93.0 mbar
