Timestamp,Trend Flags,Status,Value (°C)
26/08/2015 11:52,{ },{ok},127.9 °C
26/08/2015 11:52,{ },{ok},126.0 °C
26/08/2015 11:52,{ },{ok},124.7 °C
26/08/2015 11:52,{ },{ok},124.0 °C
26/08/2015 11:52,{ },{ok},124.0 °C
26/08/2015 11:53,{ },{ok},123.4 °C
26/08/2015 11:53,{ },{ok},122.8 °C
26/08/2015 11:53,{ },{ok},122.1 °C
26/08/2015 11:53,{ },{ok},122.1 °C
26/08/2015 11:53,{ },{ok},121.5 °C
26/08/2015 11:53,{ },{ok},124.7 °C
26/08/2015 11:54,{ },{ok},134.9 °C
26/08/2015 11:54,{ },{ok},141.9 °C
26/08/2015 11:54,{ },{ok},139.9 °C
26/08/2015 11:54,{ },{ok},134.2 °C
26/08/2015 11:54,{ },{ok},129.1 °C
26/08/2015 11:54,{ },{ok},126.0 °C
26/08/2015 11:55,{ },{ok},124.7 °C
26/08/2015 11:55,{ },{ok},123.4 °C
26/08/2015 11:55,{ },{ok},122.8 °C
26/08/2015 11:55,{ },{ok},122.1 °C
26/08/2015 11:55,{ },{ok},121.5 °C
26/08/2015 11:55,{ },{ok},121.5 °C
26/08/2015 11:56,{ },{ok},120.9 °C
26/08/2015 11:56,{ },{ok},120.9 °C
26/08/2015 11:56,{ },{ok},120.9 °C
26/08/2015 11:56,{ },{ok},120.2 °C
26/08/2015 11:56,{ },{ok},119.0 °C
26/08/2015 11:56,{ },{ok},114.5 °C
26/08/2015 11:57,{ },{ok},110.1 °C
26/08/2015 11:57,{ },{ok},106.9 °C
26/08/2015 11:57,{ },{ok},103.1 °C
26/08/2015 11:57,{ },{ok},99.9 °C
26/08/2015 11:57,{ },{ok},96.7 °C
26/08/2015 11:57,{ },{ok},94.2 °C
26/08/2015 11:58,{ },{ok},92.9 °C
26/08/2015 11:58,{ },{ok},90.3 °C
26/08/2015 11:58,{ },{ok},87.8 °C
26/08/2015 11:58,{ },{ok},87.8 °C
26/08/2015 11:58,{ },{ok},97.3 °C
26/08/2015 11:58,{ },{ok},117.7 °C
26/08/2015 11:59,{ },{ok},130.4 °C
26/08/2015 11:59,{ },{ok},138.0 °C
26/08/2015 11:59,{ },{ok},133.6 °C
26/08/2015 11:59,{ },{ok},127.9 °C
26/08/2015 11:59,{ },{ok},124.0 °C
26/08/2015 11:59,{ },{ok},122.1 °C
26/08/2015 12:00,{ },{ok},120.9 °C
26/08/2015 12:00,{ },{ok},120.2 °C
26/08/2015 12:00,{ },{ok},119.6 °C
26/08/2015 12:00,{ },{ok},119.0 °C
26/08/2015 12:00,{ },{ok},119.0 °C
26/08/2015 12:00,{ },{ok},119.0 °C
26/08/2015 12:01,{ },{ok},123.4 °C
26/08/2015 12:01,{ },{ok},133.6 °C
26/08/2015 12:01,{ },{ok},139.9 °C
26/08/2015 12:01,{ },{ok},138.0 °C
26/08/2015 12:01,{ },{ok},131.7 °C
26/08/2015 12:01,{ },{ok},127.2 °C
26/08/2015 12:02,{ },{ok},126.0 °C
26/08/2015 12:02,{ },{ok},124.0 °C
26/08/2015 12:02,{ },{ok},121.5 °C
26/08/2015 12:02,{ },{ok},129.8 °C
26/08/2015 12:02,{ },{ok},137.4 °C
26/08/2015 12:02,{ },{ok},142.5 °C
26/08/2015 12:03,{ },{ok},138.7 °C
26/08/2015 12:03,{ },{ok},132.9 °C
26/08/2015 12:03,{ },{ok},127.9 °C
26/08/2015 12:03,{ },{ok},125.3 °C
26/08/2015 12:03,{ },{ok},124.7 °C
26/08/2015 12:03,{ },{ok},123.4 °C
26/08/2015 12:04,{ },{ok},122.1 °C
26/08/2015 12:04,{ },{ok},126.0 °C
26/08/2015 12:04,{ },{ok},136.1 °C
26/08/2015 12:04,{ },{ok},140.6 °C
26/08/2015 12:04,{ },{ok},140.6 °C
26/08/2015 12:04,{ },{ok},134.2 °C
26/08/2015 12:05,{ },{ok},131.7 °C
26/08/2015 12:05,{ },{ok},127.2 °C
26/08/2015 12:05,{ },{ok},131.0 °C
26/08/2015 12:05,{ },{ok},135.5 °C
26/08/2015 12:05,{ },{ok},138.0 °C
26/08/2015 12:05,{ },{ok},140.6 °C
26/08/2015 12:06,{ },{ok},142.5 °C
26/08/2015 12:06,{ },{ok},143.1 °C
26/08/2015 12:06,{ },{ok},143.8 °C
26/08/2015 12:06,{ },{ok},143.8 °C
26/08/2015 12:06,{ },{ok},143.8 °C
26/08/2015 12:06,{ },{ok},144.4 °C
26/08/2015 12:07,{ },{ok},145.0 °C
26/08/2015 12:07,{ },{ok},145.0 °C
26/08/2015 12:07,{ },{ok},145.0 °C
26/08/2015 12:07,{ },{ok},145.7 °C
26/08/2015 12:07,{ },{ok},145.7 °C
26/08/2015 12:07,{ },{ok},146.3 °C
26/08/2015 12:08,{ },{ok},148.2 °C
26/08/2015 12:08,{ },{ok},150.2 °C
26/08/2015 12:08,{ },{ok},144.4 °C
26/08/2015 12:08,{ },{ok},138.0 °C
26/08/2015 12:08,{ },{ok},134.9 °C
26/08/2015 12:08,{ },{ok},132.3 °C
26/08/2015 12:09,{ },{ok},130.4 °C
26/08/2015 12:09,{ },{ok},129.8 °C
26/08/2015 12:09,{ },{ok},128.5 °C
26/08/2015 12:09,{ },{ok},129.1 °C
26/08/2015 12:09,{ },{ok},138.0 °C
26/08/2015 12:09,{ },{ok},143.8 °C
26/08/2015 12:10,{ },{ok},145.0 °C
26/08/2015 12:10,{ },{ok},142.5 °C
26/08/2015 12:10,{ },{ok},136.8 °C
26/08/2015 12:10,{ },{ok},132.3 °C
26/08/2015 12:10,{ },{ok},129.8 °C
26/08/2015 12:10,{ },{ok},127.9 °C
26/08/2015 12:11,{ },{ok},127.2 °C
26/08/2015 12:11,{ },{ok},126.6 °C
26/08/2015 12:11,{ },{ok},124.7 °C
26/08/2015 12:11,{ },{ok},134.2 °C
26/08/2015 12:11,{ },{ok},141.2 °C
26/08/2015 12:11,{ },{ok},145.7 °C
26/08/2015 12:12,{ },{ok},139.9 °C
26/08/2015 12:12,{ },{ok},134.2 °C
26/08/2015 12:12,{ },{ok},131.0 °C
26/08/2015 12:12,{ },{ok},128.5 °C
26/08/2015 12:12,{ },{ok},127.9 °C
26/08/2015 12:12,{ },{ok},126.6 °C
26/08/2015 12:13,{ },{ok},125.3 °C
26/08/2015 12:13,{ },{ok},124.0 °C
26/08/2015 12:13,{ },{ok},131.0 °C
26/08/2015 12:13,{ },{ok},138.7 °C
26/08/2015 12:13,{ },{ok},144.4 °C
26/08/2015 12:13,{ },{ok},142.5 °C
26/08/2015 12:14,{ },{ok},136.1 °C
26/08/2015 12:14,{ },{ok},131.7 °C
26/08/2015 12:14,{ },{ok},129.8 °C
26/08/2015 12:14,{ },{ok},127.9 °C
26/08/2015 12:14,{ },{ok},126.6 °C
26/08/2015 12:14,{ },{ok},124.7 °C
26/08/2015 12:15,{ },{ok},132.3 °C
26/08/2015 12:15,{ },{ok},139.3 °C
26/08/2015 12:15,{ },{ok},145.0 °C
26/08/2015 12:15,{ },{ok},141.2 °C
26/08/2015 12:15,{ },{ok},135.5 °C
26/08/2015 12:15,{ },{ok},131.0 °C
26/08/2015 12:16,{ },{ok},129.8 °C
26/08/2015 12:16,{ },{ok},127.9 °C
26/08/2015 12:16,{ },{ok},126.6 °C
26/08/2015 12:16,{ },{ok},124.0 °C
26/08/2015 12:16,{ },{ok},132.3 °C
26/08/2015 12:16,{ },{ok},139.9 °C
26/08/2015 12:17,{ },{ok},144.4 °C
26/08/2015 12:17,{ },{ok},143.8 °C
26/08/2015 12:17,{ },{ok},140.6 °C
26/08/2015 12:17,{ },{ok},134.9 °C
26/08/2015 12:17,{ },{ok},130.4 °C
26/08/2015 12:17,{ },{ok},128.5 °C
26/08/2015 12:18,{ },{ok},126.6 °C
26/08/2015 12:18,{ },{ok},126.0 °C
26/08/2015 12:18,{ },{ok},134.9 °C
26/08/2015 12:18,{ },{ok},141.2 °C
26/08/2015 12:18,{ },{ok},145.0 °C
26/08/2015 12:18,{ },{ok},139.9 °C
26/08/2015 12:19,{ },{ok},134.2 °C
26/08/2015 12:19,{ },{ok},132.3 °C
26/08/2015 12:19,{ },{ok},129.1 °C
26/08/2015 12:19,{ },{ok},127.2 °C
26/08/2015 12:19,{ },{ok},124.7 °C
