Timestamp,Trend Flags,Status,Value
26/08/2015 11:57,{ },{ok},258519
26/08/2015 11:58,{ },{ok},258519
26/08/2015 11:58,{ },{ok},258519
26/08/2015 11:58,{ },{ok},258519
26/08/2015 11:58,{ },{ok},258519
26/08/2015 11:58,{ },{ok},258519
26/08/2015 11:58,{ },{ok},258519
26/08/2015 11:59,{ },{ok},258519
26/08/2015 11:59,{ },{ok},258519
26/08/2015 11:59,{ },{ok},258519
26/08/2015 11:59,{ },{ok},258519
26/08/2015 11:59,{ },{ok},258519
26/08/2015 11:59,{ },{ok},258519
26/08/2015 12:00,{ },{ok},258519
26/08/2015 12:00,{ },{ok},258519
26/08/2015 12:00,{ },{ok},258519
26/08/2015 12:00,{ },{ok},258519
26/08/2015 12:00,{ },{ok},258519
26/08/2015 12:00,{ },{ok},258519
26/08/2015 12:01,{ },{ok},258519
26/08/2015 12:01,{ },{ok},258519
26/08/2015 12:01,{ },{ok},258519
26/08/2015 12:01,{ },{ok},258519
26/08/2015 12:01,{ },{ok},258519
26/08/2015 12:01,{ },{ok},258519
26/08/2015 12:02,{ },{ok},258519
26/08/2015 12:02,{ },{ok},258519
26/08/2015 12:02,{ },{ok},258519
26/08/2015 12:02,{ },{ok},258519
26/08/2015 12:02,{ },{ok},258519
26/08/2015 12:02,{ },{ok},258519
26/08/2015 12:03,{ },{ok},258519
26/08/2015 12:03,{ },{ok},258519
26/08/2015 12:03,{ },{ok},258519
26/08/2015 12:03,{ },{ok},258519
26/08/2015 12:03,{ },{ok},258519
26/08/2015 12:03,{ },{ok},258519
26/08/2015 12:04,{ },{ok},258519
26/08/2015 12:04,{ },{ok},258519
26/08/2015 12:04,{ },{ok},258519
26/08/2015 12:04,{ },{ok},258519
26/08/2015 12:04,{ },{ok},258519
26/08/2015 12:04,{ },{ok},258519
26/08/2015 12:05,{ },{ok},258519
26/08/2015 12:05,{ },{ok},258520
26/08/2015 12:05,{ },{ok},258530
26/08/2015 12:05,{ },{ok},258541
26/08/2015 12:05,{ },{ok},258552
26/08/2015 12:05,{ },{ok},258553
26/08/2015 12:06,{ },{ok},258553
26/08/2015 12:06,{ },{ok},258553
26/08/2015 12:06,{ },{ok},258564
26/08/2015 12:06,{ },{ok},258575
26/08/2015 12:06,{ },{ok},258583
26/08/2015 12:06,{ },{ok},258594
26/08/2015 12:07,{ },{ok},258605
26/08/2015 12:07,{ },{ok},258616
26/08/2015 12:07,{ },{ok},258621
26/08/2015 12:07,{ },{ok},258627
26/08/2015 12:07,{ },{ok},258637
26/08/2015 12:07,{ },{ok},258640
26/08/2015 12:08,{ },{ok},258640
26/08/2015 12:08,{ },{ok},258640
26/08/2015 12:08,{ },{ok},258640
26/08/2015 12:08,{ },{ok},258640
26/08/2015 12:08,{ },{ok},258640
26/08/2015 12:08,{ },{ok},258640
26/08/2015 12:09,{ },{ok},258640
26/08/2015 12:09,{ },{ok},258640
26/08/2015 12:09,{ },{ok},258640
26/08/2015 12:09,{ },{ok},258640
26/08/2015 12:09,{ },{ok},258640
26/08/2015 12:09,{ },{ok},258640
26/08/2015 12:10,{ },{ok},258640
26/08/2015 12:10,{ },{ok},258640
26/08/2015 12:10,{ },{ok},258640
26/08/2015 12:10,{ },{ok},258640
26/08/2015 12:10,{ },{ok},258640
26/08/2015 12:10,{ },{ok},258640
26/08/2015 12:11,{ },{ok},258640
26/08/2015 12:11,{ },{ok},258640
26/08/2015 12:11,{ },{ok},258640
26/08/2015 12:11,{ },{ok},258640
26/08/2015 12:11,{ },{ok},258640
26/08/2015 12:11,{ },{ok},258640
26/08/2015 12:12,{ },{ok},258640
26/08/2015 12:12,{ },{ok},258640
26/08/2015 12:12,{ },{ok},258640
26/08/2015 12:12,{ },{ok},258640
26/08/2015 12:12,{ },{ok},258640
26/08/2015 12:12,{ },{ok},258640
26/08/2015 12:13,{ },{ok},258640
26/08/2015 12:13,{ },{ok},258640
26/08/2015 12:13,{ },{ok},258640
26/08/2015 12:13,{ },{ok},258640
26/08/2015 12:13,{ },{ok},258640
26/08/2015 12:13,{ },{ok},258640
26/08/2015 12:14,{ },{ok},258640
26/08/2015 12:14,{ },{ok},258640
26/08/2015 12:14,{ },{ok},258640
26/08/2015 12:14,{ },{ok},258640
26/08/2015 12:14,{ },{ok},258640
26/08/2015 12:14,{ },{ok},258640
26/08/2015 12:15,{ },{ok},258640
26/08/2015 12:15,{ },{ok},258640
26/08/2015 12:15,{ },{ok},258640
26/08/2015 12:15,{ },{ok},258640
26/08/2015 12:15,{ },{ok},258640
26/08/2015 12:15,{ },{ok},258640
26/08/2015 12:16,{ },{ok},258640
26/08/2015 12:16,{ },{ok},258640
26/08/2015 12:16,{ },{ok},258640
26/08/2015 12:16,{ },{ok},258640
26/08/2015 12:16,{ },{ok},258640
26/08/2015 12:16,{ },{ok},258640
26/08/2015 12:17,{ },{ok},258640
26/08/2015 12:17,{ },{ok},258640
26/08/2015 12:17,{ },{ok},258640
26/08/2015 12:17,{ },{ok},258640
26/08/2015 12:17,{ },{ok},258640
26/08/2015 12:17,{ },{ok},258640
26/08/2015 12:18,{ },{ok},258640
26/08/2015 12:18,{ },{ok},258640
26/08/2015 12:18,{ },{ok},258640
26/08/2015 12:18,{ },{ok},258640
26/08/2015 12:18,{ },{ok},258640
26/08/2015 12:18,{ },{ok},258640
26/08/2015 12:19,{ },{ok},258640
26/08/2015 12:19,{ },{ok},258640
26/08/2015 12:19,{ },{ok},258640
26/08/2015 12:19,{ },{ok},258640
26/08/2015 12:19,{ },{ok},258640
26/08/2015 12:19,{ },{ok},258640
26/08/2015 12:20,{ },{ok},258640
26/08/2015 12:20,{ },{ok},258640
26/08/2015 12:20,{ },{ok},258640
26/08/2015 12:20,{ },{ok},258640
26/08/2015 12:20,{ },{ok},258640
26/08/2015 12:20,{ },{ok},258640
26/08/2015 12:21,{ },{ok},258640
26/08/2015 12:21,{ },{ok},258640
26/08/2015 12:21,{ },{ok},258640
26/08/2015 12:21,{ },{ok},258640
26/08/2015 12:21,{ },{ok},258640
26/08/2015 12:21,{ },{ok},258640
26/08/2015 12:22,{ },{ok},258640
26/08/2015 12:22,{ },{ok},258640
26/08/2015 12:22,{ },{ok},258640
26/08/2015 12:22,{ },{ok},258640
26/08/2015 12:22,{ },{ok},258640
26/08/2015 12:22,{ },{ok},258640
26/08/2015 12:23,{ },{ok},258640
26/08/2015 12:23,{ },{ok},258640
26/08/2015 12:23,{ },{ok},258640
26/08/2015 12:23,{ },{ok},258640
26/08/2015 12:23,{ },{ok},258640
26/08/2015 12:23,{ },{ok},258640
26/08/2015 12:24,{ },{ok},258640
26/08/2015 12:24,{ },{ok},258640
26/08/2015 12:24,{ },{ok},258640
26/08/2015 12:24,{ },{ok},258640
26/08/2015 12:24,{ },{ok},258640
26/08/2015 12:24,{ },{ok},258640
26/08/2015 12:25,{ },{ok},258640
26/08/2015 12:25,{ },{ok},258640
26/08/2015 12:25,{ },{ok},258640
26/08/2015 12:25,{ },{ok},258640
26/08/2015 12:25,{ },{ok},258640
26/08/2015 12:25,{ },{ok},258640
26/08/2015 12:26,{ },{ok},258640
26/08/2015 12:26,{ },{ok},258640
26/08/2015 12:26,{ },{ok},258640
26/08/2015 12:26,{ },{ok},258640
26/08/2015 12:26,{ },{ok},258640
26/08/2015 12:26,{ },{ok},258640
26/08/2015 12:27,{ },{ok},258640
26/08/2015 12:27,{ },{ok},258640
26/08/2015 12:27,{ },{ok},258640
26/08/2015 12:27,{ },{ok},258640
26/08/2015 12:27,{ },{ok},258640
26/08/2015 12:27,{ },{ok},258640
26/08/2015 12:28,{ },{ok},258640
26/08/2015 12:28,{ },{ok},258640
26/08/2015 12:28,{ },{ok},258640
26/08/2015 12:28,{ },{ok},258640
26/08/2015 12:28,{ },{ok},258640
26/08/2015 12:28,{ },{ok},258640
26/08/2015 12:29,{ },{ok},258640
26/08/2015 12:29,{ },{ok},258640
26/08/2015 12:29,{ },{ok},258640
26/08/2015 12:29,{ },{ok},258640
26/08/2015 12:29,{ },{ok},258640
26/08/2015 12:29,{ },{ok},258640
26/08/2015 12:30,{ },{ok},258640
26/08/2015 12:30,{ },{ok},258640
26/08/2015 12:30,{ },{ok},258640
26/08/2015 12:30,{ },{ok},258640
26/08/2015 12:30,{ },{ok},258640
26/08/2015 12:30,{ },{ok},258640
26/08/2015 12:31,{ },{ok},258640
26/08/2015 12:31,{ },{ok},258640
26/08/2015 12:31,{ },{ok},258640
26/08/2015 12:31,{ },{ok},258640
26/08/2015 12:31,{ },{ok},258640
26/08/2015 12:31,{ },{ok},258640
26/08/2015 12:32,{ },{ok},258640
26/08/2015 12:32,{ },{ok},258640
26/08/2015 12:32,{ },{ok},258640
26/08/2015 12:32,{ },{ok},258640
26/08/2015 12:32,{ },{ok},258640
26/08/2015 12:32,{ },{ok},258640
26/08/2015 12:33,{ },{ok},258640
26/08/2015 12:33,{ },{ok},258640
26/08/2015 12:33,{ },{ok},258640
26/08/2015 12:33,{ },{ok},258640
26/08/2015 12:33,{ },{ok},258640
26/08/2015 12:33,{ },{ok},258640
26/08/2015 12:34,{ },{ok},258640
26/08/2015 12:34,{ },{ok},258640
26/08/2015 12:34,{ },{ok},258640
26/08/2015 12:34,{ },{ok},258640
26/08/2015 12:34,{ },{ok},258640
26/08/2015 12:34,{ },{ok},258640
26/08/2015 12:35,{ },{ok},258640
26/08/2015 12:35,{ },{ok},258640
26/08/2015 12:35,{ },{ok},258640
26/08/2015 12:35,{ },{ok},258640
26/08/2015 12:35,{ },{ok},258640
26/08/2015 12:35,{ },{ok},258640
26/08/2015 12:36,{ },{ok},258640
26/08/2015 12:36,{ },{ok},258640
26/08/2015 12:36,{ },{ok},258640
26/08/2015 12:36,{ },{ok},258640
26/08/2015 12:36,{ },{ok},258640
26/08/2015 12:36,{ },{ok},258640
26/08/2015 12:37,{ },{ok},258640
26/08/2015 12:37,{ },{ok},258640
26/08/2015 12:37,{ },{ok},258640
26/08/2015 12:37,{ },{ok},258640
26/08/2015 12:37,{ },{ok},258640
26/08/2015 12:37,{ },{ok},258640
26/08/2015 12:38,{ },{ok},258640
26/08/2015 12:38,{ },{ok},258640
26/08/2015 12:38,{ },{ok},258640
26/08/2015 12:38,{ },{ok},258640
26/08/2015 12:38,{ },{ok},258640
26/08/2015 12:38,{ },{ok},258640
26/08/2015 12:39,{ },{ok},258640
26/08/2015 12:39,{ },{ok},258640
26/08/2015 12:39,{ },{ok},258640
26/08/2015 12:39,{ },{ok},258640
26/08/2015 12:39,{ },{ok},258640
26/08/2015 12:39,{ },{ok},258640
26/08/2015 12:40,{ },{ok},258640
26/08/2015 12:40,{ },{ok},258640
26/08/2015 12:40,{ },{ok},258640
26/08/2015 12:40,{ },{ok},258640
26/08/2015 12:40,{ },{ok},258640
26/08/2015 12:40,{ },{ok},258640
26/08/2015 12:41,{ },{ok},258640
26/08/2015 12:41,{ },{ok},258640
26/08/2015 12:41,{ },{ok},258640
26/08/2015 12:41,{ },{ok},258651
26/08/2015 12:41,{ },{ok},258662
26/08/2015 12:41,{ },{ok},258669
26/08/2015 12:42,{ },{ok},258669
26/08/2015 12:42,{ },{ok},258669
26/08/2015 12:42,{ },{ok},258675
26/08/2015 12:42,{ },{ok},258686
26/08/2015 12:42,{ },{ok},258697
26/08/2015 12:42,{ },{ok},258699
26/08/2015 12:43,{ },{ok},258699
26/08/2015 12:43,{ },{ok},258699
26/08/2015 12:43,{ },{ok},258708
26/08/2015 12:43,{ },{ok},258719
26/08/2015 12:43,{ },{ok},258725
26/08/2015 12:43,{ },{ok},258725
26/08/2015 12:44,{ },{ok},258725
26/08/2015 12:44,{ },{ok},258725
26/08/2015 12:44,{ },{ok},258725
26/08/2015 12:44,{ },{ok},258725
26/08/2015 12:44,{ },{ok},258725
26/08/2015 12:44,{ },{ok},258725
26/08/2015 12:45,{ },{ok},258725
26/08/2015 12:45,{ },{ok},258725
26/08/2015 12:45,{ },{ok},258725
26/08/2015 12:45,{ },{ok},258725
26/08/2015 12:45,{ },{ok},258725
26/08/2015 12:45,{ },{ok},258725
26/08/2015 12:46,{ },{ok},258725
26/08/2015 12:46,{ },{ok},258725
26/08/2015 12:46,{ },{ok},258725
26/08/2015 12:46,{ },{ok},258725
26/08/2015 12:46,{ },{ok},258725
26/08/2015 12:46,{ },{ok},258725
26/08/2015 12:47,{ },{ok},258725
26/08/2015 12:47,{ },{ok},258725
26/08/2015 12:47,{ },{ok},258725
26/08/2015 12:47,{ },{ok},258725
26/08/2015 12:47,{ },{ok},258725
26/08/2015 12:47,{ },{ok},258725
26/08/2015 12:48,{ },{ok},258725
26/08/2015 12:48,{ },{ok},258725
26/08/2015 12:48,{ },{ok},258725
26/08/2015 12:48,{ },{ok},258725
26/08/2015 12:48,{ },{ok},258725
26/08/2015 12:48,{ },{ok},258725
26/08/2015 12:49,{ },{ok},258725
26/08/2015 12:49,{ },{ok},258725
26/08/2015 12:49,{ },{ok},258725
26/08/2015 12:49,{ },{ok},258725
26/08/2015 12:49,{ },{ok},258725
26/08/2015 12:49,{ },{ok},258725
26/08/2015 12:50,{ },{ok},258725
26/08/2015 12:50,{ },{ok},258725
26/08/2015 12:50,{ },{ok},258725
26/08/2015 12:50,{ },{ok},258725
26/08/2015 12:50,{ },{ok},258725
26/08/2015 12:50,{ },{ok},258725
26/08/2015 12:51,{ },{ok},258725
26/08/2015 12:51,{ },{ok},258725
26/08/2015 12:51,{ },{ok},258725
26/08/2015 12:51,{ },{ok},258725
26/08/2015 12:51,{ },{ok},258725
26/08/2015 12:51,{ },{ok},258725
26/08/2015 12:52,{ },{ok},258725
26/08/2015 12:52,{ },{ok},258725
26/08/2015 12:52,{ },{ok},258725
26/08/2015 12:52,{ },{ok},258725
26/08/2015 12:52,{ },{ok},258725
26/08/2015 12:52,{ },{ok},258725
26/08/2015 12:53,{ },{ok},258725
26/08/2015 12:53,{ },{ok},258725
26/08/2015 12:53,{ },{ok},258725
26/08/2015 12:53,{ },{ok},258725
26/08/2015 12:53,{ },{ok},258725
26/08/2015 12:53,{ },{ok},258725
26/08/2015 12:54,{ },{ok},258725
26/08/2015 12:54,{ },{ok},258725
26/08/2015 12:54,{ },{ok},258725
26/08/2015 12:54,{ },{ok},258725
26/08/2015 12:54,{ },{ok},258725
26/08/2015 12:54,{ },{ok},258725
26/08/2015 12:55,{ },{ok},258725
26/08/2015 12:55,{ },{ok},258725
26/08/2015 12:55,{ },{ok},258725
26/08/2015 12:55,{ },{ok},258725
26/08/2015 12:55,{ },{ok},258725
26/08/2015 12:55,{ },{ok},258725
26/08/2015 12:56,{ },{ok},258725
26/08/2015 12:56,{ },{ok},258725
26/08/2015 12:56,{ },{ok},258725
26/08/2015 12:56,{ },{ok},258725
26/08/2015 12:56,{ },{ok},258725
26/08/2015 12:56,{ },{ok},258725
26/08/2015 12:57,{ },{ok},258725
26/08/2015 12:57,{ },{ok},258725
26/08/2015 12:57,{ },{ok},258725
26/08/2015 12:57,{ },{ok},258725
26/08/2015 12:57,{ },{ok},258725
26/08/2015 12:57,{ },{ok},258725
26/08/2015 12:58,{ },{ok},258725
26/08/2015 12:58,{ },{ok},258725
26/08/2015 12:58,{ },{ok},258725
26/08/2015 12:58,{ },{ok},258725
26/08/2015 12:58,{ },{ok},258725
26/08/2015 12:58,{ },{ok},258725
26/08/2015 12:59,{ },{ok},258725
26/08/2015 12:59,{ },{ok},258725
26/08/2015 12:59,{ },{ok},258725
26/08/2015 12:59,{ },{ok},258728
26/08/2015 12:59,{ },{ok},258728
26/08/2015 12:59,{ },{ok},258733
26/08/2015 13:00,{ },{ok},258733
26/08/2015 13:00,{ },{ok},258733
26/08/2015 13:00,{ },{ok},258733
26/08/2015 13:00,{ },{ok},258733
26/08/2015 13:00,{ },{ok},258733
26/08/2015 13:00,{ },{ok},258733
26/08/2015 13:01,{ },{ok},258733
26/08/2015 13:01,{ },{ok},258733
26/08/2015 13:01,{ },{ok},258733
26/08/2015 13:01,{ },{ok},258733
26/08/2015 13:01,{ },{ok},258733
26/08/2015 13:01,{ },{ok},258733
26/08/2015 13:02,{ },{ok},258733
26/08/2015 13:02,{ },{ok},258733
26/08/2015 13:02,{ },{ok},258733
26/08/2015 13:02,{ },{ok},258733
26/08/2015 13:02,{ },{ok},258733
26/08/2015 13:02,{ },{ok},258733
26/08/2015 13:03,{ },{ok},258733
26/08/2015 13:03,{ },{ok},258733
26/08/2015 13:03,{ },{ok},258733
26/08/2015 13:03,{ },{ok},258733
