Timestamp,Trend Flags,Status,Value (°C)
26/08/2015 11:53,{ },{ok},66.2 °C
26/08/2015 11:53,{ },{ok},65.5 °C
26/08/2015 11:53,{ },{ok},64.9 °C
26/08/2015 11:53,{ },{ok},85.3 °C
26/08/2015 11:54,{ },{ok},100.5 °C
26/08/2015 11:54,{ },{ok},104.3 °C
26/08/2015 11:54,{ },{ok},84.6 °C
26/08/2015 11:54,{ },{ok},74.5 °C
26/08/2015 11:54,{ },{ok},69.4 °C
26/08/2015 11:54,{ },{ok},66.8 °C
26/08/2015 11:55,{ },{ok},65.5 °C
26/08/2015 11:55,{ },{ok},64.3 °C
26/08/2015 11:55,{ },{ok},63.6 °C
26/08/2015 11:55,{ },{ok},63.6 °C
26/08/2015 11:55,{ },{ok},63.0 °C
26/08/2015 11:55,{ },{ok},62.4 °C
26/08/2015 11:56,{ },{ok},62.4 °C
26/08/2015 11:56,{ },{ok},62.4 °C
26/08/2015 11:56,{ },{ok},61.7 °C
26/08/2015 11:56,{ },{ok},61.7 °C
26/08/2015 11:56,{ },{ok},60.5 °C
26/08/2015 11:56,{ },{ok},58.6 °C
26/08/2015 11:57,{ },{ok},58.6 °C
26/08/2015 11:57,{ },{ok},57.9 °C
26/08/2015 11:57,{ },{ok},57.3 °C
26/08/2015 11:57,{ },{ok},56.6 °C
26/08/2015 11:57,{ },{ok},56.0 °C
26/08/2015 11:57,{ },{ok},55.4 °C
26/08/2015 11:58,{ },{ok},54.7 °C
26/08/2015 11:58,{ },{ok},54.1 °C
26/08/2015 11:58,{ },{ok},53.5 °C
26/08/2015 11:58,{ },{ok},52.2 °C
26/08/2015 11:58,{ },{ok},56.6 °C
26/08/2015 11:58,{ },{ok},85.3 °C
26/08/2015 11:59,{ },{ok},98.6 °C
26/08/2015 11:59,{ },{ok},90.3 °C
26/08/2015 11:59,{ },{ok},76.4 °C
26/08/2015 11:59,{ },{ok},68.7 °C
26/08/2015 11:59,{ },{ok},64.9 °C
26/08/2015 11:59,{ },{ok},63.6 °C
26/08/2015 12:00,{ },{ok},62.4 °C
26/08/2015 12:00,{ },{ok},62.4 °C
26/08/2015 12:00,{ },{ok},61.7 °C
26/08/2015 12:00,{ },{ok},61.1 °C
26/08/2015 12:00,{ },{ok},61.1 °C
26/08/2015 12:00,{ },{ok},60.5 °C
26/08/2015 12:01,{ },{ok},83.4 °C
26/08/2015 12:01,{ },{ok},98.0 °C
26/08/2015 12:01,{ },{ok},99.2 °C
26/08/2015 12:01,{ },{ok},83.4 °C
26/08/2015 12:01,{ },{ok},74.5 °C
26/08/2015 12:01,{ },{ok},70.0 °C
26/08/2015 12:02,{ },{ok},68.7 °C
26/08/2015 12:02,{ },{ok},66.8 °C
26/08/2015 12:02,{ },{ok},72.5 °C
26/08/2015 12:02,{ },{ok},93.5 °C
26/08/2015 12:02,{ },{ok},104.3 °C
26/08/2015 12:02,{ },{ok},99.9 °C
26/08/2015 12:03,{ },{ok},81.4 °C
26/08/2015 12:03,{ },{ok},73.2 °C
26/08/2015 12:03,{ },{ok},68.7 °C
26/08/2015 12:03,{ },{ok},67.5 °C
26/08/2015 12:03,{ },{ok},65.5 °C
26/08/2015 12:03,{ },{ok},64.3 °C
26/08/2015 12:04,{ },{ok},63.6 °C
26/08/2015 12:04,{ },{ok},87.2 °C
26/08/2015 12:04,{ },{ok},101.2 °C
26/08/2015 12:04,{ },{ok},105.6 °C
26/08/2015 12:04,{ },{ok},85.3 °C
26/08/2015 12:04,{ },{ok},75.1 °C
26/08/2015 12:05,{ },{ok},71.9 °C
26/08/2015 12:05,{ },{ok},69.4 °C
26/08/2015 12:05,{ },{ok},101.2 °C
26/08/2015 12:05,{ },{ok},114.5 °C
26/08/2015 12:05,{ },{ok},118.3 °C
26/08/2015 12:05,{ },{ok},117.7 °C
26/08/2015 12:06,{ },{ok},117.7 °C
26/08/2015 12:06,{ },{ok},117.7 °C
26/08/2015 12:06,{ },{ok},118.3 °C
26/08/2015 12:06,{ },{ok},119.6 °C
26/08/2015 12:06,{ },{ok},120.2 °C
26/08/2015 12:06,{ },{ok},120.9 °C
26/08/2015 12:07,{ },{ok},120.9 °C
26/08/2015 12:07,{ },{ok},121.5 °C
26/08/2015 12:07,{ },{ok},121.5 °C
26/08/2015 12:07,{ },{ok},121.5 °C
26/08/2015 12:07,{ },{ok},122.1 °C
26/08/2015 12:07,{ },{ok},122.8 °C
26/08/2015 12:08,{ },{ok},122.8 °C
26/08/2015 12:08,{ },{ok},103.1 °C
26/08/2015 12:08,{ },{ok},89.7 °C
26/08/2015 12:08,{ },{ok},82.7 °C
26/08/2015 12:08,{ },{ok},78.9 °C
26/08/2015 12:08,{ },{ok},77.0 °C
26/08/2015 12:09,{ },{ok},75.1 °C
26/08/2015 12:09,{ },{ok},74.5 °C
26/08/2015 12:09,{ },{ok},73.8 °C
26/08/2015 12:09,{ },{ok},90.3 °C
26/08/2015 12:09,{ },{ok},100.5 °C
26/08/2015 12:09,{ },{ok},110.7 °C
26/08/2015 12:10,{ },{ok},103.1 °C
26/08/2015 12:10,{ },{ok},87.8 °C
26/08/2015 12:10,{ },{ok},79.5 °C
26/08/2015 12:10,{ },{ok},75.7 °C
26/08/2015 12:10,{ },{ok},73.2 °C
26/08/2015 12:10,{ },{ok},71.9 °C
26/08/2015 12:11,{ },{ok},70.6 °C
26/08/2015 12:11,{ },{ok},70.0 °C
26/08/2015 12:11,{ },{ok},77.6 °C
26/08/2015 12:11,{ },{ok},99.9 °C
26/08/2015 12:11,{ },{ok},110.1 °C
26/08/2015 12:11,{ },{ok},99.2 °C
26/08/2015 12:12,{ },{ok},84.0 °C
26/08/2015 12:12,{ },{ok},77.0 °C
26/08/2015 12:12,{ },{ok},73.2 °C
26/08/2015 12:12,{ },{ok},70.6 °C
26/08/2015 12:12,{ },{ok},70.0 °C
26/08/2015 12:12,{ },{ok},68.7 °C
26/08/2015 12:13,{ },{ok},68.1 °C
26/08/2015 12:13,{ },{ok},68.7 °C
26/08/2015 12:13,{ },{ok},94.8 °C
26/08/2015 12:13,{ },{ok},106.2 °C
26/08/2015 12:13,{ },{ok},105.6 °C
26/08/2015 12:13,{ },{ok},88.4 °C
26/08/2015 12:14,{ },{ok},79.5 °C
26/08/2015 12:14,{ },{ok},75.1 °C
26/08/2015 12:14,{ },{ok},73.8 °C
26/08/2015 12:14,{ },{ok},71.9 °C
26/08/2015 12:14,{ },{ok},70.6 °C
26/08/2015 12:14,{ },{ok},71.9 °C
26/08/2015 12:15,{ },{ok},96.7 °C
26/08/2015 12:15,{ },{ok},106.9 °C
26/08/2015 12:15,{ },{ok},101.8 °C
26/08/2015 12:15,{ },{ok},86.5 °C
26/08/2015 12:15,{ },{ok},78.3 °C
26/08/2015 12:15,{ },{ok},74.5 °C
26/08/2015 12:16,{ },{ok},73.2 °C
26/08/2015 12:16,{ },{ok},71.3 °C
26/08/2015 12:16,{ },{ok},70.6 °C
26/08/2015 12:16,{ },{ok},74.5 °C
26/08/2015 12:16,{ },{ok},96.7 °C
26/08/2015 12:16,{ },{ok},106.9 °C
26/08/2015 12:17,{ },{ok},109.4 °C
26/08/2015 12:17,{ },{ok},90.3 °C
26/08/2015 12:17,{ },{ok},84.0 °C
26/08/2015 12:17,{ },{ok},75.7 °C
26/08/2015 12:17,{ },{ok},71.9 °C
26/08/2015 12:17,{ },{ok},70.0 °C
26/08/2015 12:18,{ },{ok},68.7 °C
26/08/2015 12:18,{ },{ok},82.1 °C
26/08/2015 12:18,{ },{ok},99.9 °C
26/08/2015 12:18,{ },{ok},109.4 °C
26/08/2015 12:18,{ },{ok},97.3 °C
26/08/2015 12:18,{ },{ok},82.7 °C
26/08/2015 12:19,{ },{ok},75.7 °C
26/08/2015 12:19,{ },{ok},73.2 °C
26/08/2015 12:19,{ },{ok},70.6 °C
26/08/2015 12:19,{ },{ok},69.4 °C
26/08/2015 12:19,{ },{ok},71.3 °C
26/08/2015 12:19,{ },{ok},96.1 °C
26/08/2015 12:20,{ },{ok},106.9 °C
26/08/2015 12:20,{ },{ok},105.6 °C
26/08/2015 12:20,{ },{ok},87.2 °C
26/08/2015 12:20,{ },{ok},77.6 °C
26/08/2015 12:20,{ },{ok},74.5 °C
26/08/2015 12:20,{ },{ok},73.2 °C
26/08/2015 12:21,{ },{ok},70.0 °C
26/08/2015 12:21,{ },{ok},68.7 °C
26/08/2015 12:21,{ },{ok},67.5 °C
26/08/2015 12:21,{ },{ok},68.1 °C
26/08/2015 12:21,{ },{ok},94.2 °C
26/08/2015 12:21,{ },{ok},105.6 °C
26/08/2015 12:22,{ },{ok},104.3 °C
26/08/2015 12:22,{ },{ok},86.5 °C
26/08/2015 12:22,{ },{ok},77.0 °C
26/08/2015 12:22,{ },{ok},73.8 °C
26/08/2015 12:22,{ },{ok},70.6 °C
26/08/2015 12:22,{ },{ok},68.7 °C
26/08/2015 12:23,{ },{ok},67.5 °C
26/08/2015 12:23,{ },{ok},66.8 °C
26/08/2015 12:23,{ },{ok},66.8 °C
26/08/2015 12:23,{ },{ok},92.3 °C
26/08/2015 12:23,{ },{ok},105.0 °C
26/08/2015 12:23,{ },{ok},102.4 °C
26/08/2015 12:24,{ },{ok},84.0 °C
26/08/2015 12:24,{ },{ok},75.7 °C
26/08/2015 12:24,{ },{ok},73.2 °C
26/08/2015 12:24,{ },{ok},70.0 °C
26/08/2015 12:24,{ },{ok},68.1 °C
26/08/2015 12:24,{ },{ok},67.5 °C
26/08/2015 12:25,{ },{ok},66.2 °C
26/08/2015 12:25,{ },{ok},71.3 °C
26/08/2015 12:25,{ },{ok},94.8 °C
26/08/2015 12:25,{ },{ok},106.2 °C
26/08/2015 12:25,{ },{ok},99.2 °C
26/08/2015 12:25,{ },{ok},88.4 °C
26/08/2015 12:26,{ },{ok},78.3 °C
26/08/2015 12:26,{ },{ok},72.5 °C
26/08/2015 12:26,{ },{ok},69.4 °C
26/08/2015 12:26,{ },{ok},67.5 °C
26/08/2015 12:26,{ },{ok},66.8 °C
26/08/2015 12:26,{ },{ok},66.2 °C
26/08/2015 12:27,{ },{ok},70.0 °C
26/08/2015 12:27,{ },{ok},94.8 °C
26/08/2015 12:27,{ },{ok},105.6 °C
26/08/2015 12:27,{ },{ok},106.9 °C
26/08/2015 12:27,{ },{ok},87.2 °C
26/08/2015 12:27,{ },{ok},76.4 °C
26/08/2015 12:28,{ },{ok},71.9 °C
26/08/2015 12:28,{ },{ok},68.7 °C
26/08/2015 12:28,{ },{ok},67.5 °C
26/08/2015 12:28,{ },{ok},66.2 °C
26/08/2015 12:28,{ },{ok},65.5 °C
26/08/2015 12:28,{ },{ok},77.6 °C
26/08/2015 12:29,{ },{ok},97.3 °C
26/08/2015 12:29,{ },{ok},103.1 °C
26/08/2015 12:29,{ },{ok},105.6 °C
26/08/2015 12:29,{ },{ok},87.8 °C
26/08/2015 12:29,{ },{ok},77.6 °C
26/08/2015 12:29,{ },{ok},74.5 °C
26/08/2015 12:30,{ },{ok},71.3 °C
26/08/2015 12:30,{ },{ok},69.4 °C
26/08/2015 12:30,{ },{ok},68.1 °C
26/08/2015 12:30,{ },{ok},66.8 °C
26/08/2015 12:30,{ },{ok},76.4 °C
26/08/2015 12:30,{ },{ok},96.7 °C
26/08/2015 12:31,{ },{ok},106.9 °C
26/08/2015 12:31,{ },{ok},98.0 °C
26/08/2015 12:31,{ },{ok},87.8 °C
26/08/2015 12:31,{ },{ok},77.0 °C
26/08/2015 12:31,{ },{ok},71.9 °C
26/08/2015 12:31,{ },{ok},69.4 °C
26/08/2015 12:32,{ },{ok},67.5 °C
26/08/2015 12:32,{ },{ok},68.7 °C
26/08/2015 12:32,{ },{ok},94.2 °C
26/08/2015 12:32,{ },{ok},105.0 °C
26/08/2015 12:32,{ },{ok},107.5 °C
26/08/2015 12:32,{ },{ok},89.7 °C
26/08/2015 12:33,{ },{ok},84.0 °C
26/08/2015 12:33,{ },{ok},77.6 °C
26/08/2015 12:33,{ },{ok},73.8 °C
26/08/2015 12:33,{ },{ok},71.9 °C
26/08/2015 12:33,{ },{ok},74.5 °C
26/08/2015 12:33,{ },{ok},96.7 °C
26/08/2015 12:34,{ },{ok},106.9 °C
26/08/2015 12:34,{ },{ok},107.5 °C
26/08/2015 12:34,{ },{ok},87.8 °C
26/08/2015 12:34,{ },{ok},77.6 °C
26/08/2015 12:34,{ },{ok},75.1 °C
26/08/2015 12:34,{ },{ok},71.3 °C
26/08/2015 12:35,{ },{ok},69.4 °C
26/08/2015 12:35,{ },{ok},68.1 °C
26/08/2015 12:35,{ },{ok},92.9 °C
26/08/2015 12:35,{ },{ok},105.0 °C
26/08/2015 12:35,{ },{ok},108.8 °C
26/08/2015 12:35,{ },{ok},88.4 °C
26/08/2015 12:36,{ },{ok},82.1 °C
26/08/2015 12:36,{ },{ok},75.1 °C
26/08/2015 12:36,{ },{ok},71.3 °C
26/08/2015 12:36,{ },{ok},69.4 °C
26/08/2015 12:36,{ },{ok},68.1 °C
26/08/2015 12:36,{ },{ok},66.8 °C
26/08/2015 12:37,{ },{ok},78.3 °C
26/08/2015 12:37,{ },{ok},98.0 °C
26/08/2015 12:37,{ },{ok},108.2 °C
26/08/2015 12:37,{ },{ok},107.5 °C
26/08/2015 12:37,{ },{ok},87.2 °C
26/08/2015 12:37,{ },{ok},77.6 °C
26/08/2015 12:38,{ },{ok},72.5 °C
26/08/2015 12:38,{ },{ok},69.4 °C
26/08/2015 12:38,{ },{ok},68.1 °C
26/08/2015 12:38,{ },{ok},66.8 °C
26/08/2015 12:38,{ },{ok},66.2 °C
26/08/2015 12:38,{ },{ok},73.2 °C
26/08/2015 12:39,{ },{ok},95.4 °C
26/08/2015 12:39,{ },{ok},101.8 °C
26/08/2015 12:39,{ },{ok},106.9 °C
26/08/2015 12:39,{ },{ok},90.3 °C
26/08/2015 12:39,{ },{ok},80.8 °C
26/08/2015 12:39,{ },{ok},75.7 °C
26/08/2015 12:40,{ },{ok},73.2 °C
26/08/2015 12:40,{ },{ok},71.9 °C
26/08/2015 12:40,{ },{ok},71.3 °C
26/08/2015 12:40,{ },{ok},94.2 °C
26/08/2015 12:40,{ },{ok},101.8 °C
26/08/2015 12:40,{ },{ok},109.4 °C
26/08/2015 12:41,{ },{ok},94.8 °C
26/08/2015 12:41,{ },{ok},82.1 °C
26/08/2015 12:41,{ },{ok},96.1 °C
26/08/2015 12:41,{ },{ok},113.2 °C
26/08/2015 12:41,{ },{ok},117.7 °C
26/08/2015 12:41,{ },{ok},119.6 °C
26/08/2015 12:42,{ },{ok},119.6 °C
26/08/2015 12:42,{ },{ok},119.0 °C
26/08/2015 12:42,{ },{ok},119.0 °C
26/08/2015 12:42,{ },{ok},120.2 °C
26/08/2015 12:42,{ },{ok},121.5 °C
26/08/2015 12:42,{ },{ok},121.5 °C
26/08/2015 12:43,{ },{ok},120.9 °C
26/08/2015 12:43,{ },{ok},121.5 °C
26/08/2015 12:43,{ },{ok},122.1 °C
26/08/2015 12:43,{ },{ok},123.4 °C
26/08/2015 12:43,{ },{ok},124.0 °C
26/08/2015 12:43,{ },{ok},123.4 °C
26/08/2015 12:44,{ },{ok},123.4 °C
26/08/2015 12:44,{ },{ok},107.5 °C
26/08/2015 12:44,{ },{ok},93.5 °C
26/08/2015 12:44,{ },{ok},89.1 °C
26/08/2015 12:44,{ },{ok},84.0 °C
26/08/2015 12:44,{ },{ok},80.8 °C
26/08/2015 12:45,{ },{ok},79.5 °C
26/08/2015 12:45,{ },{ok},100.5 °C
26/08/2015 12:45,{ },{ok},92.3 °C
26/08/2015 12:45,{ },{ok},87.8 °C
26/08/2015 12:45,{ },{ok},87.2 °C
26/08/2015 12:45,{ },{ok},85.9 °C
26/08/2015 12:46,{ },{ok},85.3 °C
26/08/2015 12:46,{ },{ok},84.0 °C
26/08/2015 12:46,{ },{ok},83.4 °C
26/08/2015 12:46,{ },{ok},82.1 °C
26/08/2015 12:46,{ },{ok},81.4 °C
26/08/2015 12:46,{ },{ok},80.2 °C
26/08/2015 12:47,{ },{ok},79.5 °C
26/08/2015 12:47,{ },{ok},78.3 °C
26/08/2015 12:47,{ },{ok},77.6 °C
26/08/2015 12:47,{ },{ok},77.0 °C
26/08/2015 12:47,{ },{ok},75.7 °C
26/08/2015 12:47,{ },{ok},75.1 °C
26/08/2015 12:48,{ },{ok},74.5 °C
26/08/2015 12:48,{ },{ok},73.8 °C
26/08/2015 12:48,{ },{ok},73.2 °C
26/08/2015 12:48,{ },{ok},72.5 °C
26/08/2015 12:48,{ },{ok},72.5 °C
26/08/2015 12:48,{ },{ok},71.9 °C
26/08/2015 12:49,{ },{ok},71.3 °C
26/08/2015 12:49,{ },{ok},70.6 °C
26/08/2015 12:49,{ },{ok},70.6 °C
26/08/2015 12:49,{ },{ok},70.0 °C
