Timestamp,Trend Flags,Status,Value (mbar)
26/08/2015 12:21,{ },{ok},-93.0 mbar
26/08/2015 12:21,{ },{ok},-78.0 mbar
26/08/2015 12:21,{ },{ok},2007.0 mbar
26/08/2015 12:21,{ },{ok},2520.0 mbar
26/08/2015 12:21,{ },{ok},2527.0 mbar
26/08/2015 12:22,{ },{ok},32.0 mbar
26/08/2015 12:22,{ },{ok},-85.0 mbar
26/08/2015 12:22,{ },{ok},-78.0 mbar
26/08/2015 12:22,{ },{ok},-85.0 mbar
26/08/2015 12:22,{ },{ok},-78.0 mbar
26/08/2015 12:22,{ },{ok},-85.0 mbar
26/08/2015 12:23,{ },{ok},-100.0 mbar
26/08/2015 12:23,{ },{ok},-78.0 mbar
26/08/2015 12:23,{ },{ok},1956.0 mbar
26/08/2015 12:23,{ },{ok},2520.0 mbar
26/08/2015 12:23,{ },{ok},2556.0 mbar
26/08/2015 12:23,{ },{ok},-41.0 mbar
26/08/2015 12:24,{ },{ok},-71.0 mbar
26/08/2015 12:24,{ },{ok},-85.0 mbar
26/08/2015 12:24,{ },{ok},-93.0 mbar
26/08/2015 12:24,{ },{ok},-85.0 mbar
26/08/2015 12:24,{ },{ok},-93.0 mbar
26/08/2015 12:24,{ },{ok},-85.0 mbar
26/08/2015 12:25,{ },{ok},-85.0 mbar
26/08/2015 12:25,{ },{ok},2424.0 mbar
26/08/2015 12:25,{ },{ok},2549.0 mbar
26/08/2015 12:25,{ },{ok},2534.0 mbar
26/08/2015 12:25,{ },{ok},-63.0 mbar
26/08/2015 12:25,{ },{ok},-93.0 mbar
26/08/2015 12:26,{ },{ok},-85.0 mbar
26/08/2015 12:26,{ },{ok},-85.0 mbar
26/08/2015 12:26,{ },{ok},-78.0 mbar
26/08/2015 12:26,{ },{ok},-93.0 mbar
26/08/2015 12:26,{ },{ok},-85.0 mbar
26/08/2015 12:26,{ },{ok},-93.0 mbar
26/08/2015 12:27,{ },{ok},2410.0 mbar
26/08/2015 12:27,{ },{ok},2534.0 mbar
26/08/2015 12:27,{ },{ok},2571.0 mbar
26/08/2015 12:27,{ },{ok},-78.0 mbar
26/08/2015 12:27,{ },{ok},-85.0 mbar
26/08/2015 12:27,{ },{ok},-93.0 mbar
26/08/2015 12:28,{ },{ok},-78.0 mbar
26/08/2015 12:28,{ },{ok},-93.0 mbar
26/08/2015 12:28,{ },{ok},-85.0 mbar
26/08/2015 12:28,{ },{ok},-78.0 mbar
26/08/2015 12:28,{ },{ok},-93.0 mbar
26/08/2015 12:28,{ },{ok},2520.0 mbar
26/08/2015 12:29,{ },{ok},2556.0 mbar
26/08/2015 12:29,{ },{ok},2578.0 mbar
26/08/2015 12:29,{ },{ok},-85.0 mbar
26/08/2015 12:29,{ },{ok},-78.0 mbar
26/08/2015 12:29,{ },{ok},-85.0 mbar
26/08/2015 12:29,{ },{ok},-85.0 mbar
26/08/2015 12:30,{ },{ok},-85.0 mbar
26/08/2015 12:30,{ },{ok},-85.0 mbar
26/08/2015 12:30,{ },{ok},-85.0 mbar
26/08/2015 12:30,{ },{ok},-78.0 mbar
26/08/2015 12:30,{ },{ok},2490.0 mbar
26/08/2015 12:30,{ },{ok},2527.0 mbar
26/08/2015 12:31,{ },{ok},2534.0 mbar
26/08/2015 12:31,{ },{ok},-78.0 mbar
26/08/2015 12:31,{ },{ok},-93.0 mbar
26/08/2015 12:31,{ },{ok},-85.0 mbar
26/08/2015 12:31,{ },{ok},-78.0 mbar
26/08/2015 12:31,{ },{ok},-85.0 mbar
26/08/2015 12:32,{ },{ok},-93.0 mbar
26/08/2015 12:32,{ },{ok},2168.0 mbar
26/08/2015 12:32,{ },{ok},2520.0 mbar
26/08/2015 12:32,{ },{ok},2520.0 mbar
26/08/2015 12:32,{ },{ok},237.0 mbar
26/08/2015 12:32,{ },{ok},-85.0 mbar
26/08/2015 12:33,{ },{ok},-78.0 mbar
26/08/2015 12:33,{ },{ok},-78.0 mbar
26/08/2015 12:33,{ },{ok},-85.0 mbar
26/08/2015 12:33,{ },{ok},-85.0 mbar
26/08/2015 12:33,{ },{ok},2300.0 mbar
26/08/2015 12:33,{ },{ok},2505.0 mbar
26/08/2015 12:34,{ },{ok},2527.0 mbar
26/08/2015 12:34,{ },{ok},237.0 mbar
26/08/2015 12:34,{ },{ok},-85.0 mbar
26/08/2015 12:34,{ },{ok},-85.0 mbar
26/08/2015 12:34,{ },{ok},-85.0 mbar
26/08/2015 12:34,{ },{ok},-85.0 mbar
26/08/2015 12:35,{ },{ok},-85.0 mbar
26/08/2015 12:35,{ },{ok},1254.0 mbar
26/08/2015 12:35,{ },{ok},2527.0 mbar
26/08/2015 12:35,{ },{ok},2549.0 mbar
26/08/2015 12:35,{ },{ok},361.0 mbar
26/08/2015 12:35,{ },{ok},-85.0 mbar
26/08/2015 12:36,{ },{ok},-85.0 mbar
26/08/2015 12:36,{ },{ok},-78.0 mbar
26/08/2015 12:36,{ },{ok},-93.0 mbar
26/08/2015 12:36,{ },{ok},-78.0 mbar
26/08/2015 12:36,{ },{ok},-85.0 mbar
26/08/2015 12:36,{ },{ok},-85.0 mbar
26/08/2015 12:37,{ },{ok},2498.0 mbar
26/08/2015 12:37,{ },{ok},2541.0 mbar
26/08/2015 12:37,{ },{ok},2534.0 mbar
26/08/2015 12:37,{ },{ok},-85.0 mbar
26/08/2015 12:37,{ },{ok},-78.0 mbar
26/08/2015 12:37,{ },{ok},-85.0 mbar
26/08/2015 12:38,{ },{ok},-85.0 mbar
26/08/2015 12:38,{ },{ok},-78.0 mbar
26/08/2015 12:38,{ },{ok},-78.0 mbar
26/08/2015 12:38,{ },{ok},-93.0 mbar
26/08/2015 12:38,{ },{ok},-71.0 mbar
26/08/2015 12:38,{ },{ok},2454.0 mbar
26/08/2015 12:39,{ },{ok},2520.0 mbar
26/08/2015 12:39,{ },{ok},2534.0 mbar
26/08/2015 12:39,{ },{ok},427.0 mbar
26/08/2015 12:39,{ },{ok},-71.0 mbar
26/08/2015 12:39,{ },{ok},-78.0 mbar
26/08/2015 12:39,{ },{ok},-78.0 mbar
26/08/2015 12:40,{ },{ok},-78.0 mbar
26/08/2015 12:40,{ },{ok},-78.0 mbar
26/08/2015 12:40,{ },{ok},1766.0 mbar
26/08/2015 12:40,{ },{ok},2468.0 mbar
26/08/2015 12:40,{ },{ok},2556.0 mbar
26/08/2015 12:40,{ },{ok},2541.0 mbar
26/08/2015 12:41,{ },{ok},-85.0 mbar
26/08/2015 12:41,{ },{ok},-78.0 mbar
26/08/2015 12:41,{ },{ok},2190.0 mbar
26/08/2015 12:41,{ },{ok},2146.0 mbar
26/08/2015 12:41,{ },{ok},2205.0 mbar
26/08/2015 12:41,{ },{ok},2271.0 mbar
26/08/2015 12:42,{ },{ok},2315.0 mbar
26/08/2015 12:42,{ },{ok},2256.0 mbar
26/08/2015 12:42,{ },{ok},2220.0 mbar
26/08/2015 12:42,{ },{ok},2198.0 mbar
26/08/2015 12:42,{ },{ok},2220.0 mbar
26/08/2015 12:42,{ },{ok},2263.0 mbar
26/08/2015 12:43,{ },{ok},2271.0 mbar
26/08/2015 12:43,{ },{ok},2249.0 mbar
26/08/2015 12:43,{ },{ok},2227.0 mbar
26/08/2015 12:43,{ },{ok},2212.0 mbar
26/08/2015 12:43,{ },{ok},2293.0 mbar
26/08/2015 12:43,{ },{ok},2520.0 mbar
26/08/2015 12:44,{ },{ok},2520.0 mbar
26/08/2015 12:44,{ },{ok},-71.0 mbar
26/08/2015 12:44,{ },{ok},-78.0 mbar
26/08/2015 12:44,{ },{ok},-85.0 mbar
26/08/2015 12:44,{ },{ok},-71.0 mbar
26/08/2015 12:44,{ },{ok},-78.0 mbar
26/08/2015 12:45,{ },{ok},566.0 mbar
26/08/2015 12:45,{ },{ok},2534.0 mbar
26/08/2015 12:45,{ },{ok},54.0 mbar
26/08/2015 12:45,{ },{ok},-49.0 mbar
26/08/2015 12:45,{ },{ok},-56.0 mbar
26/08/2015 12:45,{ },{ok},-56.0 mbar
26/08/2015 12:46,{ },{ok},-56.0 mbar
26/08/2015 12:46,{ },{ok},-56.0 mbar
26/08/2015 12:46,{ },{ok},-56.0 mbar
26/08/2015 12:46,{ },{ok},-56.0 mbar
26/08/2015 12:46,{ },{ok},-56.0 mbar
26/08/2015 12:46,{ },{ok},-63.0 mbar
26/08/2015 12:47,{ },{ok},-63.0 mbar
26/08/2015 12:47,{ },{ok},-56.0 mbar
26/08/2015 12:47,{ },{ok},-63.0 mbar
26/08/2015 12:47,{ },{ok},-56.0 mbar
26/08/2015 12:47,{ },{ok},-56.0 mbar
26/08/2015 12:47,{ },{ok},-56.0 mbar
26/08/2015 12:48,{ },{ok},-56.0 mbar
26/08/2015 12:48,{ },{ok},-56.0 mbar
26/08/2015 12:48,{ },{ok},-63.0 mbar
26/08/2015 12:48,{ },{ok},-56.0 mbar
26/08/2015 12:48,{ },{ok},-56.0 mbar
26/08/2015 12:48,{ },{ok},-56.0 mbar
26/08/2015 12:49,{ },{ok},-56.0 mbar
26/08/2015 12:49,{ },{ok},-56.0 mbar
26/08/2015 12:49,{ },{ok},-56.0 mbar
26/08/2015 12:49,{ },{ok},-56.0 mbar
26/08/2015 12:49,{ },{ok},-63.0 mbar
26/08/2015 12:49,{ },{ok},-56.0 mbar
26/08/2015 12:50,{ },{ok},-63.0 mbar
26/08/2015 12:50,{ },{ok},339.0 mbar
26/08/2015 12:50,{ },{ok},-71.0 mbar
26/08/2015 12:50,{ },{ok},-78.0 mbar
26/08/2015 12:50,{ },{ok},-71.0 mbar
26/08/2015 12:50,{ },{ok},2534.0 mbar
26/08/2015 12:51,{ },{ok},2527.0 mbar
26/08/2015 12:51,{ },{ok},2593.0 mbar
26/08/2015 12:51,{ },{ok},-85.0 mbar
26/08/2015 12:51,{ },{ok},-78.0 mbar
26/08/2015 12:51,{ },{ok},-85.0 mbar
26/08/2015 12:51,{ },{ok},-85.0 mbar
26/08/2015 12:52,{ },{ok},-78.0 mbar
26/08/2015 12:52,{ },{ok},-85.0 mbar
26/08/2015 12:52,{ },{ok},-78.0 mbar
26/08/2015 12:52,{ },{ok},2249.0 mbar
26/08/2015 12:52,{ },{ok},2549.0 mbar
26/08/2015 12:52,{ },{ok},2541.0 mbar
26/08/2015 12:53,{ },{ok},2395.0 mbar
26/08/2015 12:53,{ },{ok},-78.0 mbar
26/08/2015 12:53,{ },{ok},-93.0 mbar
26/08/2015 12:53,{ },{ok},-78.0 mbar
26/08/2015 12:53,{ },{ok},-85.0 mbar
26/08/2015 12:53,{ },{ok},-100.0 mbar
26/08/2015 12:54,{ },{ok},-85.0 mbar
26/08/2015 12:54,{ },{ok},-85.0 mbar
26/08/2015 12:54,{ },{ok},2534.0 mbar
26/08/2015 12:54,{ },{ok},2534.0 mbar
26/08/2015 12:54,{ },{ok},2578.0 mbar
26/08/2015 12:54,{ },{ok},90.0 mbar
26/08/2015 12:55,{ },{ok},-85.0 mbar
26/08/2015 12:55,{ },{ok},-85.0 mbar
26/08/2015 12:55,{ },{ok},2.0 mbar
26/08/2015 12:55,{ },{ok},-56.0 mbar
26/08/2015 12:55,{ },{ok},-56.0 mbar
26/08/2015 12:55,{ },{ok},-56.0 mbar
26/08/2015 12:56,{ },{ok},-56.0 mbar
26/08/2015 12:56,{ },{ok},-56.0 mbar
26/08/2015 12:56,{ },{ok},-56.0 mbar
26/08/2015 12:56,{ },{ok},-56.0 mbar
26/08/2015 12:56,{ },{ok},-56.0 mbar
26/08/2015 12:56,{ },{ok},-56.0 mbar
26/08/2015 12:57,{ },{ok},-56.0 mbar
26/08/2015 12:57,{ },{ok},-56.0 mbar
26/08/2015 12:57,{ },{ok},-56.0 mbar
26/08/2015 12:57,{ },{ok},-56.0 mbar
26/08/2015 12:57,{ },{ok},-56.0 mbar
26/08/2015 12:57,{ },{ok},-56.0 mbar
26/08/2015 12:58,{ },{ok},-56.0 mbar
26/08/2015 12:58,{ },{ok},-56.0 mbar
26/08/2015 12:58,{ },{ok},-56.0 mbar
26/08/2015 12:58,{ },{ok},-56.0 mbar
26/08/2015 12:58,{ },{ok},-56.0 mbar
26/08/2015 12:58,{ },{ok},-56.0 mbar
26/08/2015 12:59,{ },{ok},-56.0 mbar
26/08/2015 12:59,{ },{ok},-56.0 mbar
26/08/2015 12:59,{ },{ok},-63.0 mbar
26/08/2015 12:59,{ },{ok},2073.0 mbar
26/08/2015 12:59,{ },{ok},1920.0 mbar
26/08/2015 12:59,{ },{ok},2183.0 mbar
26/08/2015 13:00,{ },{ok},2563.0 mbar
26/08/2015 13:00,{ },{ok},149.0 mbar
26/08/2015 13:00,{ },{ok},-63.0 mbar
26/08/2015 13:00,{ },{ok},-71.0 mbar
26/08/2015 13:00,{ },{ok},-63.0 mbar
26/08/2015 13:00,{ },{ok},-71.0 mbar
26/08/2015 13:01,{ },{ok},2322.0 mbar
26/08/2015 13:01,{ },{ok},2512.0 mbar
26/08/2015 13:01,{ },{ok},2541.0 mbar
26/08/2015 13:01,{ },{ok},2534.0 mbar
26/08/2015 13:01,{ },{ok},-85.0 mbar
26/08/2015 13:01,{ },{ok},-85.0 mbar
26/08/2015 13:02,{ },{ok},-85.0 mbar
26/08/2015 13:02,{ },{ok},-85.0 mbar
26/08/2015 13:02,{ },{ok},-85.0 mbar
26/08/2015 13:02,{ },{ok},924.0 mbar
26/08/2015 13:02,{ },{ok},2527.0 mbar
26/08/2015 13:02,{ },{ok},2527.0 mbar
26/08/2015 13:03,{ },{ok},2571.0 mbar
26/08/2015 13:03,{ },{ok},-71.0 mbar
26/08/2015 13:03,{ },{ok},-85.0 mbar
26/08/2015 13:03,{ },{ok},-78.0 mbar
26/08/2015 13:03,{ },{ok},-78.0 mbar
26/08/2015 13:03,{ },{ok},-85.0 mbar
26/08/2015 13:04,{ },{ok},-85.0 mbar
26/08/2015 13:04,{ },{ok},2315.0 mbar
26/08/2015 13:04,{ },{ok},2483.0 mbar
26/08/2015 13:04,{ },{ok},2512.0 mbar
26/08/2015 13:04,{ },{ok},2534.0 mbar
26/08/2015 13:04,{ },{ok},-85.0 mbar
26/08/2015 13:05,{ },{ok},-85.0 mbar
26/08/2015 13:05,{ },{ok},-78.0 mbar
26/08/2015 13:05,{ },{ok},-78.0 mbar
26/08/2015 13:05,{ },{ok},-93.0 mbar
26/08/2015 13:05,{ },{ok},-78.0 mbar
26/08/2015 13:05,{ },{ok},-85.0 mbar
26/08/2015 13:06,{ },{ok},2512.0 mbar
26/08/2015 13:06,{ },{ok},2534.0 mbar
26/08/2015 13:06,{ },{ok},2520.0 mbar
26/08/2015 13:06,{ },{ok},-71.0 mbar
26/08/2015 13:06,{ },{ok},-85.0 mbar
26/08/2015 13:06,{ },{ok},-85.0 mbar
26/08/2015 13:07,{ },{ok},-85.0 mbar
26/08/2015 13:07,{ },{ok},-85.0 mbar
26/08/2015 13:07,{ },{ok},-85.0 mbar
26/08/2015 13:07,{ },{ok},-85.0 mbar
26/08/2015 13:07,{ },{ok},2527.0 mbar
26/08/2015 13:07,{ },{ok},2527.0 mbar
26/08/2015 13:08,{ },{ok},2541.0 mbar
26/08/2015 13:08,{ },{ok},237.0 mbar
26/08/2015 13:08,{ },{ok},-78.0 mbar
26/08/2015 13:08,{ },{ok},-71.0 mbar
26/08/2015 13:08,{ },{ok},-78.0 mbar
26/08/2015 13:08,{ },{ok},-78.0 mbar
26/08/2015 13:09,{ },{ok},-63.0 mbar
26/08/2015 13:09,{ },{ok},2432.0 mbar
26/08/2015 13:09,{ },{ok},2498.0 mbar
26/08/2015 13:09,{ },{ok},2549.0 mbar
26/08/2015 13:09,{ },{ok},229.0 mbar
26/08/2015 13:09,{ },{ok},-85.0 mbar
26/08/2015 13:10,{ },{ok},-85.0 mbar
26/08/2015 13:10,{ },{ok},-78.0 mbar
26/08/2015 13:10,{ },{ok},-93.0 mbar
26/08/2015 13:10,{ },{ok},-78.0 mbar
26/08/2015 13:10,{ },{ok},-78.0 mbar
26/08/2015 13:10,{ },{ok},2549.0 mbar
26/08/2015 13:11,{ },{ok},2534.0 mbar
26/08/2015 13:11,{ },{ok},2520.0 mbar
26/08/2015 13:11,{ },{ok},332.0 mbar
26/08/2015 13:11,{ },{ok},-85.0 mbar
26/08/2015 13:11,{ },{ok},-85.0 mbar
26/08/2015 13:11,{ },{ok},-85.0 mbar
26/08/2015 13:12,{ },{ok},-85.0 mbar
26/08/2015 13:12,{ },{ok},-85.0 mbar
26/08/2015 13:12,{ },{ok},-78.0 mbar
26/08/2015 13:12,{ },{ok},2505.0 mbar
26/08/2015 13:12,{ },{ok},2527.0 mbar
26/08/2015 13:12,{ },{ok},2541.0 mbar
26/08/2015 13:13,{ },{ok},317.0 mbar
26/08/2015 13:13,{ },{ok},-93.0 mbar
26/08/2015 13:13,{ },{ok},-85.0 mbar
26/08/2015 13:13,{ },{ok},-85.0 mbar
26/08/2015 13:13,{ },{ok},-85.0 mbar
26/08/2015 13:13,{ },{ok},-93.0 mbar
26/08/2015 13:14,{ },{ok},-85.0 mbar
26/08/2015 13:14,{ },{ok},2534.0 mbar
26/08/2015 13:14,{ },{ok},2490.0 mbar
26/08/2015 13:14,{ },{ok},2541.0 mbar
26/08/2015 13:14,{ },{ok},-41.0 mbar
26/08/2015 13:14,{ },{ok},-78.0 mbar
26/08/2015 13:15,{ },{ok},-93.0 mbar
26/08/2015 13:15,{ },{ok},-85.0 mbar
26/08/2015 13:15,{ },{ok},-85.0 mbar
26/08/2015 13:15,{ },{ok},-93.0 mbar
26/08/2015 13:15,{ },{ok},-100.0 mbar
26/08/2015 13:15,{ },{ok},-78.0 mbar
26/08/2015 13:16,{ },{ok},2520.0 mbar
26/08/2015 13:16,{ },{ok},2549.0 mbar
26/08/2015 13:16,{ },{ok},551.0 mbar
26/08/2015 13:16,{ },{ok},-78.0 mbar
26/08/2015 13:16,{ },{ok},-85.0 mbar
26/08/2015 13:16,{ },{ok},-85.0 mbar
26/08/2015 13:17,{ },{ok},-85.0 mbar
26/08/2015 13:17,{ },{ok},-93.0 mbar
26/08/2015 13:17,{ },{ok},-85.0 mbar
26/08/2015 13:17,{ },{ok},-93.0 mbar
26/08/2015 13:17,{ },{ok},1166.0 mbar
