Timestamp,Trend Flags,Status,Value (mbar)
26/08/2015 11:44,{ },{ok},-612.0 mbar
26/08/2015 11:44,{ },{ok},-620.0 mbar
26/08/2015 11:44,{ },{ok},-620.0 mbar
26/08/2015 11:44,{ },{ok},-620.0 mbar
26/08/2015 11:45,{ },{ok},-620.0 mbar
26/08/2015 11:45,{ },{ok},-620.0 mbar
26/08/2015 11:45,{ },{ok},-620.0 mbar
26/08/2015 11:45,{ },{ok},-620.0 mbar
26/08/2015 11:45,{ },{ok},-620.0 mbar
26/08/2015 11:45,{ },{ok},-620.0 mbar
26/08/2015 11:46,{ },{ok},-620.0 mbar
26/08/2015 11:46,{ },{ok},-620.0 mbar
26/08/2015 11:46,{ },{ok},-620.0 mbar
26/08/2015 11:46,{ },{ok},-620.0 mbar
26/08/2015 11:46,{ },{ok},-620.0 mbar
26/08/2015 11:46,{ },{ok},-620.0 mbar
26/08/2015 11:47,{ },{ok},-620.0 mbar
26/08/2015 11:47,{ },{ok},-620.0 mbar
26/08/2015 11:47,{ },{ok},-620.0 mbar
26/08/2015 11:47,{ },{ok},-620.0 mbar
26/08/2015 11:47,{ },{ok},-620.0 mbar
26/08/2015 11:47,{ },{ok},-620.0 mbar
26/08/2015 11:48,{ },{ok},-620.0 mbar
26/08/2015 11:48,{ },{ok},-620.0 mbar
26/08/2015 11:48,{ },{ok},-627.0 mbar
26/08/2015 11:48,{ },{ok},-620.0 mbar
26/08/2015 11:48,{ },{ok},-620.0 mbar
26/08/2015 11:48,{ },{ok},-620.0 mbar
26/08/2015 11:49,{ },{ok},-620.0 mbar
26/08/2015 11:49,{ },{ok},-620.0 mbar
26/08/2015 11:49,{ },{ok},-620.0 mbar
26/08/2015 11:49,{ },{ok},-620.0 mbar
26/08/2015 11:49,{ },{ok},-620.0 mbar
26/08/2015 11:49,{ },{ok},-305.0 mbar
26/08/2015 11:50,{ },{ok},32.0 mbar
26/08/2015 11:50,{ },{ok},17.0 mbar
26/08/2015 11:50,{ },{ok},17.0 mbar
26/08/2015 11:50,{ },{ok},17.0 mbar
26/08/2015 11:50,{ },{ok},17.0 mbar
26/08/2015 11:50,{ },{ok},17.0 mbar
26/08/2015 11:51,{ },{ok},17.0 mbar
26/08/2015 11:51,{ },{ok},17.0 mbar
26/08/2015 11:51,{ },{ok},17.0 mbar
26/08/2015 11:51,{ },{ok},17.0 mbar
26/08/2015 11:51,{ },{ok},17.0 mbar
26/08/2015 11:51,{ },{ok},17.0 mbar
26/08/2015 11:52,{ },{ok},10.0 mbar
26/08/2015 11:52,{ },{ok},17.0 mbar
26/08/2015 11:52,{ },{ok},17.0 mbar
26/08/2015 11:52,{ },{ok},17.0 mbar
26/08/2015 11:52,{ },{ok},17.0 mbar
26/08/2015 11:52,{ },{ok},10.0 mbar
26/08/2015 11:53,{ },{ok},17.0 mbar
26/08/2015 11:53,{ },{ok},17.0 mbar
26/08/2015 11:53,{ },{ok},10.0 mbar
26/08/2015 11:53,{ },{ok},17.0 mbar
26/08/2015 11:53,{ },{ok},10.0 mbar
26/08/2015 11:53,{ },{ok},10.0 mbar
26/08/2015 11:54,{ },{ok},17.0 mbar
26/08/2015 11:54,{ },{ok},10.0 mbar
26/08/2015 11:54,{ },{ok},17.0 mbar
26/08/2015 11:54,{ },{ok},17.0 mbar
26/08/2015 11:54,{ },{ok},10.0 mbar
26/08/2015 11:54,{ },{ok},17.0 mbar
26/08/2015 11:55,{ },{ok},10.0 mbar
26/08/2015 11:55,{ },{ok},10.0 mbar
26/08/2015 11:55,{ },{ok},17.0 mbar
26/08/2015 11:55,{ },{ok},10.0 mbar
26/08/2015 11:55,{ },{ok},10.0 mbar
26/08/2015 11:55,{ },{ok},10.0 mbar
26/08/2015 11:56,{ },{ok},17.0 mbar
26/08/2015 11:56,{ },{ok},10.0 mbar
26/08/2015 11:56,{ },{ok},17.0 mbar
26/08/2015 11:56,{ },{ok},10.0 mbar
26/08/2015 11:56,{ },{ok},10.0 mbar
26/08/2015 11:56,{ },{ok},10.0 mbar
26/08/2015 11:57,{ },{ok},10.0 mbar
26/08/2015 11:57,{ },{ok},10.0 mbar
26/08/2015 11:57,{ },{ok},10.0 mbar
26/08/2015 11:57,{ },{ok},10.0 mbar
26/08/2015 11:57,{ },{ok},10.0 mbar
26/08/2015 11:57,{ },{ok},17.0 mbar
26/08/2015 11:58,{ },{ok},10.0 mbar
26/08/2015 11:58,{ },{ok},-612.0 mbar
26/08/2015 11:58,{ },{ok},-620.0 mbar
26/08/2015 11:58,{ },{ok},-620.0 mbar
26/08/2015 11:58,{ },{ok},-627.0 mbar
26/08/2015 11:58,{ },{ok},-620.0 mbar
26/08/2015 11:59,{ },{ok},-620.0 mbar
26/08/2015 11:59,{ },{ok},-451.0 mbar
26/08/2015 11:59,{ },{ok},17.0 mbar
26/08/2015 11:59,{ },{ok},10.0 mbar
26/08/2015 11:59,{ },{ok},17.0 mbar
26/08/2015 11:59,{ },{ok},17.0 mbar
26/08/2015 12:00,{ },{ok},17.0 mbar
26/08/2015 12:00,{ },{ok},10.0 mbar
26/08/2015 12:00,{ },{ok},10.0 mbar
26/08/2015 12:00,{ },{ok},17.0 mbar
26/08/2015 12:00,{ },{ok},10.0 mbar
26/08/2015 12:00,{ },{ok},10.0 mbar
26/08/2015 12:01,{ },{ok},17.0 mbar
26/08/2015 12:01,{ },{ok},17.0 mbar
26/08/2015 12:01,{ },{ok},10.0 mbar
26/08/2015 12:01,{ },{ok},17.0 mbar
26/08/2015 12:01,{ },{ok},17.0 mbar
26/08/2015 12:01,{ },{ok},17.0 mbar
26/08/2015 12:02,{ },{ok},17.0 mbar
26/08/2015 12:02,{ },{ok},-620.0 mbar
26/08/2015 12:02,{ },{ok},-620.0 mbar
26/08/2015 12:02,{ },{ok},-620.0 mbar
26/08/2015 12:02,{ },{ok},-627.0 mbar
26/08/2015 12:02,{ },{ok},-620.0 mbar
26/08/2015 12:03,{ },{ok},-620.0 mbar
26/08/2015 12:03,{ },{ok},-620.0 mbar
26/08/2015 12:03,{ },{ok},-620.0 mbar
26/08/2015 12:03,{ },{ok},-620.0 mbar
