Timestamp,Trend Flags,Status,Value (°C)
26/08/2015 11:44,{ },{ok},98.6 °C
26/08/2015 11:45,{ },{ok},100.5 °C
26/08/2015 11:45,{ },{ok},102.4 °C
26/08/2015 11:45,{ },{ok},103.1 °C
26/08/2015 11:45,{ },{ok},104.3 °C
26/08/2015 11:45,{ },{ok},105.0 °C
26/08/2015 11:45,{ },{ok},105.6 °C
26/08/2015 11:46,{ },{ok},105.6 °C
26/08/2015 11:46,{ },{ok},106.2 °C
26/08/2015 11:46,{ },{ok},106.2 °C
26/08/2015 11:46,{ },{ok},106.9 °C
26/08/2015 11:46,{ },{ok},106.9 °C
26/08/2015 11:46,{ },{ok},107.5 °C
26/08/2015 11:47,{ },{ok},108.2 °C
26/08/2015 11:47,{ },{ok},108.2 °C
26/08/2015 11:47,{ },{ok},108.2 °C
26/08/2015 11:47,{ },{ok},108.2 °C
26/08/2015 11:47,{ },{ok},108.8 °C
26/08/2015 11:47,{ },{ok},108.8 °C
26/08/2015 11:48,{ },{ok},109.4 °C
26/08/2015 11:48,{ },{ok},109.4 °C
26/08/2015 11:48,{ },{ok},109.4 °C
26/08/2015 11:48,{ },{ok},109.4 °C
26/08/2015 11:48,{ },{ok},109.4 °C
26/08/2015 11:48,{ },{ok},109.4 °C
26/08/2015 11:49,{ },{ok},110.1 °C
26/08/2015 11:49,{ },{ok},110.1 °C
26/08/2015 11:49,{ },{ok},110.7 °C
26/08/2015 11:49,{ },{ok},110.1 °C
26/08/2015 11:49,{ },{ok},110.7 °C
26/08/2015 11:49,{ },{ok},110.7 °C
26/08/2015 11:50,{ },{ok},106.9 °C
26/08/2015 11:50,{ },{ok},102.4 °C
26/08/2015 11:50,{ },{ok},99.9 °C
26/08/2015 11:50,{ },{ok},96.1 °C
26/08/2015 11:50,{ },{ok},93.5 °C
26/08/2015 11:50,{ },{ok},90.3 °C
26/08/2015 11:51,{ },{ok},88.4 °C
26/08/2015 11:51,{ },{ok},85.3 °C
26/08/2015 11:51,{ },{ok},83.4 °C
26/08/2015 11:51,{ },{ok},80.8 °C
26/08/2015 11:51,{ },{ok},79.5 °C
26/08/2015 11:51,{ },{ok},77.0 °C
26/08/2015 11:52,{ },{ok},76.4 °C
